pillar,column,label,representation,tier,n,r2_baseline,lift
B,lq_emp_72,Accommodation & Food Services LQ,drop_stub_l2,rich,657,-0.0028366218853976832,0.027753255985780823
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin,stub,203,0.06075128175846811,-0.011385287635048869
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin,thin,895,0.1749785673422919,0.00301725982718426
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin,mid,614,0.14777128179023802,0.006928147977750099
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin,rich,657,-0.0028366218853976832,0.013761958403362695
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin_l2,stub,203,0.06075128175846811,-0.030508130867221706
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin_l2,thin,895,0.1749785673422919,0.004415474982951584
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin_l2,mid,614,0.14777128179023802,0.014827861862808933
B,lq_emp_72,Accommodation & Food Services LQ,drop_thin_l2,rich,657,-0.0028366218853976832,0.02532473602712315
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid,stub,203,0.06075128175846811,-0.010911023178383883
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid,thin,895,0.1749785673422919,0.01862464193043567
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid,mid,614,0.14777128179023802,0.00614654170695339
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid,rich,657,-0.0028366218853976832,0.009725961061390676
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid_l2,stub,203,0.06075128175846811,-0.019950063022140085
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid_l2,thin,895,0.1749785673422919,0.019969126189750885
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid_l2,mid,614,0.14777128179023802,0.00968989861091396
B,lq_emp_72,Accommodation & Food Services LQ,drop_mid_l2,rich,657,-0.0028366218853976832,0.017507093385923156
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich,stub,203,0.06075128175846811,0.007208619124062787
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich,thin,895,0.1749785673422919,0.01868875850501539
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich,mid,614,0.14777128179023802,0.006883028991591433
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich,rich,657,-0.0028366218853976832,0.0040136843064784156
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich_l2,stub,203,0.06075128175846811,-0.0005277225673058217
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich_l2,thin,895,0.1749785673422919,0.02107795926085687
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich_l2,mid,614,0.14777128179023802,0.00986085825378713
B,lq_emp_72,Accommodation & Food Services LQ,drop_rich_l2,rich,657,-0.0028366218853976832,0.006834649734326348
B,lq_emp_72,Accommodation & Food Services LQ,typed_sections,stub,203,0.06075128175846811,0.01160757369190546
B,lq_emp_72,Accommodation & Food Services LQ,typed_sections,thin,895,0.1749785673422919,0.020438586141451998
B,lq_emp_72,Accommodation & Food Services LQ,typed_sections,mid,614,0.14777128179023802,0.023494817814935565
B,lq_emp_72,Accommodation & Food Services LQ,typed_sections,rich,657,-0.0028366218853976832,0.03791753407294829
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only,stub,234,0.07942712108640237,-3.798075278549362e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only,thin,1012,0.1910955746056483,9.142315491650344e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only,mid,641,0.10974217373371631,-0.00016494877049721968
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only,rich,692,0.3026704444317322,2.902962693462907e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_pca64,stub,234,0.07942712108640237,-2.5376555349287955e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_pca64,thin,1012,0.1910955746056483,5.538470186960964e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_pca64,mid,641,0.10974217373371631,-0.00010083804878446845
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_pca64,rich,692,0.3026704444317322,6.412565729330133e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_l2,stub,234,0.07942712108640237,-4.0222907325304647e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_l2,thin,1012,0.1910955746056483,1.0101857445210527e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_l2,mid,641,0.10974217373371631,-0.00016154273637702943
B,lq_emp_81,Other Services (except Public Administration) LQ,lead_only_l2,rich,692,0.3026704444317322,3.9701710350836805e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform,stub,234,0.07942712108640237,-6.381258457599515e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform,thin,1012,0.1910955746056483,-6.236417962235397e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform,mid,641,0.10974217373371631,3.903657300552421e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform,rich,692,0.3026704444317322,-6.700008373139443e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_pca64,stub,234,0.07942712108640237,-0.00028243358581103717
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_pca64,thin,1012,0.1910955746056483,-0.0003934550374988799
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_pca64,mid,641,0.10974217373371631,-7.724737622727407e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_pca64,rich,692,0.3026704444317322,0.0010244098601972507
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_l2,stub,234,0.07942712108640237,-0.00016719009268006957
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_l2,thin,1012,0.1910955746056483,4.678128375912305e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_l2,mid,641,0.10974217373371631,-8.979676408782389e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,uniform_l2,rich,692,0.3026704444317322,-0.00017785887397236966
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional,stub,234,0.07942712108640237,-0.0008649461894795207
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional,thin,1012,0.1910955746056483,-0.000560916702455061
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional,mid,641,0.10974217373371631,0.0004171055022357262
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional,rich,692,0.3026704444317322,0.0007584915844859319
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_pca64,stub,234,0.07942712108640237,-0.0007402140319426875
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_pca64,thin,1012,0.1910955746056483,-0.000741084623072652
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_pca64,mid,641,0.10974217373371631,0.0006073406069265763
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_pca64,rich,692,0.3026704444317322,0.000842736617618578
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_l2,stub,234,0.07942712108640237,0.0014504134945344527
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_l2,thin,1012,0.1910955746056483,-2.920802651085186e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_l2,mid,641,0.10974217373371631,0.0013326293936627431
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_l2,rich,692,0.3026704444317322,0.0023126328627035564
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse,stub,234,0.07942712108640237,4.2717418996862655e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse,thin,1012,0.1910955746056483,2.0456922606548744e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse,mid,641,0.10974217373371631,-0.00020849353223906242
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse,rich,692,0.3026704444317322,8.840801408926957e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_pca64,stub,234,0.07942712108640237,7.999309150708012e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_pca64,thin,1012,0.1910955746056483,5.8430172038437256e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_pca64,mid,641,0.10974217373371631,-0.00013772032858117012
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_pca64,rich,692,0.3026704444317322,0.00010355549278351361
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_l2,stub,234,0.07942712108640237,1.0723358751074663e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_l2,thin,1012,0.1910955746056483,8.037866705223884e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_l2,mid,641,0.10974217373371631,-0.0001720549715804598
B,lq_emp_81,Other Services (except Public Administration) LQ,tier_conditional_inverse_l2,rich,692,0.3026704444317322,0.00010238606301249398
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub,stub,234,0.07942712108640237,-5.7476695185298965e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub,thin,1012,0.1910955746056483,9.876225650629067e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub,mid,641,0.10974217373371631,-0.0001112481381924102
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub,rich,692,0.3026704444317322,0.0002424993009794152
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub_l2,stub,234,0.07942712108640237,-3.390266151936938e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub_l2,thin,1012,0.1910955746056483,3.414982307636816e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub_l2,mid,641,0.10974217373371631,-2.1563769943777622e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_stub_l2,rich,692,0.3026704444317322,0.0002760304609684683
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin,stub,234,0.07942712108640237,-0.0002905087103316495
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin,thin,1012,0.1910955746056483,0.00025845890662345994
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin,mid,641,0.10974217373371631,1.0285419828059972e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin,rich,692,0.3026704444317322,0.0001837401238204972
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin_l2,stub,234,0.07942712108640237,-0.0003740584788797241
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin_l2,thin,1012,0.1910955746056483,0.0001991211563717732
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin_l2,mid,641,0.10974217373371631,2.4598480906190545e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_thin_l2,rich,692,0.3026704444317322,0.00020644937084823844
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid,stub,234,0.07942712108640237,-0.000599252214266488
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid,thin,1012,0.1910955746056483,-0.0007902409577370539
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid,mid,641,0.10974217373371631,-7.655672426509774e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid,rich,692,0.3026704444317322,-0.0005812693334507069
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid_l2,stub,234,0.07942712108640237,-0.0005006231300183073
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid_l2,thin,1012,0.1910955746056483,-0.0007472965404716758
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid_l2,mid,641,0.10974217373371631,0.000275924351190282
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_mid_l2,rich,692,0.3026704444317322,-0.00014779474600112863
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich,stub,234,0.07942712108640237,4.969704953672327e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich,thin,1012,0.1910955746056483,8.042278297537564e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich,mid,641,0.10974217373371631,-8.02655766469762e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich,rich,692,0.3026704444317322,0.0004328366448150822
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich_l2,stub,234,0.07942712108640237,5.889768680278351e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich_l2,thin,1012,0.1910955746056483,0.00010190495676620781
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich_l2,mid,641,0.10974217373371631,-0.00023248191333946622
B,lq_emp_81,Other Services (except Public Administration) LQ,drop_rich_l2,rich,692,0.3026704444317322,0.0005148908294303478
B,lq_emp_81,Other Services (except Public Administration) LQ,typed_sections,stub,234,0.07942712108640237,1.6719600009595936e-05
B,lq_emp_81,Other Services (except Public Administration) LQ,typed_sections,thin,1012,0.1910955746056483,8.8804354461125e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,typed_sections,mid,641,0.10974217373371631,-5.404513230500285e-06
B,lq_emp_81,Other Services (except Public Administration) LQ,typed_sections,rich,692,0.3026704444317322,9.282634004459389e-06
B,lq_emp_99,Unclassified LQ,lead_only,thin,383,0.3666263176314212,-4.659470334578142e-05
B,lq_emp_99,Unclassified LQ,lead_only,mid,262,0.5195351958336328,4.8197440125408164e-05
B,lq_emp_99,Unclassified LQ,lead_only,rich,346,0.5708515329550672,5.9752481027630644e-05
B,lq_emp_99,Unclassified LQ,lead_only_pca64,thin,383,0.3666263176314212,-4.4022241976193754e-06
B,lq_emp_99,Unclassified LQ,lead_only_pca64,mid,262,0.5195351958336328,8.211114400114017e-05
B,lq_emp_99,Unclassified LQ,lead_only_pca64,rich,346,0.5708515329550672,8.147874915764852e-05
B,lq_emp_99,Unclassified LQ,lead_only_l2,thin,383,0.3666263176314212,-4.469355767899863e-05
B,lq_emp_99,Unclassified LQ,lead_only_l2,mid,262,0.5195351958336328,5.0691313905892876e-05
B,lq_emp_99,Unclassified LQ,lead_only_l2,rich,346,0.5708515329550672,9.69225852072153e-05
B,lq_emp_99,Unclassified LQ,uniform,thin,383,0.3666263176314212,-0.0016506409499412733
B,lq_emp_99,Unclassified LQ,uniform,mid,262,0.5195351958336328,0.002369294480303874
B,lq_emp_99,Unclassified LQ,uniform,rich,346,0.5708515329550672,0.0072651261800023015
B,lq_emp_99,Unclassified LQ,uniform_pca64,thin,383,0.3666263176314212,-0.0010723520971188671
B,lq_emp_99,Unclassified LQ,uniform_pca64,mid,262,0.5195351958336328,0.0032522217110406704
B,lq_emp_99,Unclassified LQ,uniform_pca64,rich,346,0.5708515329550672,0.0044487014715617335
B,lq_emp_99,Unclassified LQ,uniform_l2,thin,383,0.3666263176314212,0.000927796674282555
B,lq_emp_99,Unclassified LQ,uniform_l2,mid,262,0.5195351958336328,0.0007078531960699186
B,lq_emp_99,Unclassified LQ,uniform_l2,rich,346,0.5708515329550672,0.009122779046509821
B,lq_emp_99,Unclassified LQ,tier_conditional,thin,383,0.3666263176314212,0.0004111458231148557
B,lq_emp_99,Unclassified LQ,tier_conditional,mid,262,0.5195351958336328,-0.0009966154327032406
B,lq_emp_99,Unclassified LQ,tier_conditional,rich,346,0.5708515329550672,0.0008527023730211525
B,lq_emp_99,Unclassified LQ,tier_conditional_pca64,thin,383,0.3666263176314212,0.0004621531128594647
B,lq_emp_99,Unclassified LQ,tier_conditional_pca64,mid,262,0.5195351958336328,-0.0008974042606547661
B,lq_emp_99,Unclassified LQ,tier_conditional_pca64,rich,346,0.5708515329550672,0.0008129278142343654
B,lq_emp_99,Unclassified LQ,tier_conditional_l2,thin,383,0.3666263176314212,0.00037212664408825535
B,lq_emp_99,Unclassified LQ,tier_conditional_l2,mid,262,0.5195351958336328,-0.0010065570776262023
B,lq_emp_99,Unclassified LQ,tier_conditional_l2,rich,346,0.5708515329550672,0.0008687859765721395
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse,thin,383,0.3666263176314212,-2.322213141503493e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse,mid,262,0.5195351958336328,9.800988660069176e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse,rich,346,0.5708515329550672,8.947697994154957e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_pca64,thin,383,0.3666263176314212,-9.866476815556524e-07
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_pca64,mid,262,0.5195351958336328,0.00010732324819928696
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_pca64,rich,346,0.5708515329550672,8.900582470949825e-05
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_l2,thin,383,0.3666263176314212,8.514469315712425e-06
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_l2,mid,262,0.5195351958336328,0.00011411375711134486
B,lq_emp_99,Unclassified LQ,tier_conditional_inverse_l2,rich,346,0.5708515329550672,0.0001423552390916738
B,lq_emp_99,Unclassified LQ,drop_stub,thin,383,0.3666263176314212,0.000539943009071675
B,lq_emp_99,Unclassified LQ,drop_stub,mid,262,0.5195351958336328,0.0023373551026371064
B,lq_emp_99,Unclassified LQ,drop_stub,rich,346,0.5708515329550672,0.0013373459744416838
B,lq_emp_99,Unclassified LQ,drop_stub_l2,thin,383,0.3666263176314212,0.0006293509123325158
B,lq_emp_99,Unclassified LQ,drop_stub_l2,mid,262,0.5195351958336328,0.0023568240199484114
B,lq_emp_99,Unclassified LQ,drop_stub_l2,rich,346,0.5708515329550672,0.001703778770036135
B,lq_emp_99,Unclassified LQ,drop_thin,thin,383,0.3666263176314212,-0.00014644455814671886
