target,model,model_label,n,n_predictors,r2_change,withheld_pillars,reference_model,noise_share_of_change,mostly_noise,change_sd,contribution,lift_over_lagged_size,lift_over_lagged,lift_over_lagged_size_geo
median_age,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3135,123,-0.06182124515624565,,,0.9325126658002865,True,1.8341263169115878,,-0.06703082430778051,-0.0752500179074801,-0.06588956947794167
median_age,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3135,92,-0.05743001831589889,A,lagged_size_emacro,0.9325126658002865,True,1.8341263169115878,-0.0029747855329673722,-0.06263959746743375,-0.07085879106713333,-0.061498342637594905
median_age,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3135,81,-0.009547633964777091,B,lagged_size_emacro,0.9325126658002865,True,1.8341263169115878,-0.05085716988408917,-0.014757213116311951,-0.022976406716011533,-0.013615958286473107
median_age,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3135,117,-0.057258111134549816,C,lagged_size_emacro,0.9325126658002865,True,1.8341263169115878,-0.003146692714316446,-0.062467690286084676,-0.07068688388578426,-0.06132643545624583
median_age,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3135,106,-0.06155121522608109,D,lagged_size_emacro,0.9325126658002865,True,1.8341263169115878,0.0011464113772148288,-0.06676079437761595,-0.07497998797731553,-0.0656195395477771
median_age,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3135,111,-0.06716416044201967,E,lagged_size_emacro,0.9325126658002865,True,1.8341263169115878,0.006759356593153409,-0.07237373959355453,-0.08059293319325411,-0.07123248476371569
median_age,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3135,102,-0.06694775038253509,F,lagged_size_emacro,0.9325126658002865,True,1.8341263169115878,0.006542946533668825,-0.07215732953406995,-0.08037652313376953,-0.0710160747042311
median_home_value,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3130,1,-0.0055464382328755946,,,0.10821926995281475,False,44285.004979145924,,-0.6760216980396295,-0.672171532031944,-0.6798305719072282
median_home_value,lagged,the county's own early-vintage level,3130,1,0.6666250937990684,,,0.10821926995281475,False,44285.004979145924,,-0.003850166007685507,0.0,-0.007659039875284157
median_home_value,lagged_size,lagged + county size,3130,4,0.6704752598067539,,,0.10821926995281475,False,44285.004979145924,,0.0,0.003850166007685507,-0.00380887386759865
median_home_value,lagged_size_geo,lagged + size + lat/lon,3130,6,0.6742841336743526,,,0.10821926995281475,False,44285.004979145924,,0.00380887386759865,0.007659039875284157,0.0
median_home_value,lagged_size_emacro,lagged + size + E_macro pillars,3130,122,0.705744535430811,,,0.10821926995281475,False,44285.004979145924,,0.03526927562405702,0.039119441631742524,0.03146040175645837
median_home_value,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3130,124,0.7144954426857855,,,0.10821926995281475,False,44285.004979145924,,0.04402018287903153,0.04787034888671704,0.04021130901143288
median_home_value,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3130,93,0.7081551104964293,A,lagged_size_emacro,0.10821926995281475,False,44285.004979145924,-0.00241057506561837,0.03767985068967539,0.041530016697360894,0.03387097682207674
median_home_value,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3130,82,0.7175627647584266,B,lagged_size_emacro,0.10821926995281475,False,44285.004979145924,-0.01181822932761567,0.04708750495167269,0.050937670959358194,0.04327863108407404
median_home_value,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3130,118,0.7083997625030516,C,lagged_size_emacro,0.10821926995281475,False,44285.004979145924,-0.00265522707224064,0.03792450269629766,0.041774668703983164,0.03411562882869901
median_home_value,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3130,107,0.7018210729677845,D,lagged_size_emacro,0.10821926995281475,False,44285.004979145924,0.003923462463026439,0.03134581316103058,0.035195979168716085,0.027536939293431928
median_home_value,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3130,112,0.6985505275089529,E,lagged_size_emacro,0.10821926995281475,False,44285.004979145924,0.007194007921858092,0.028075267702198925,0.03192543370988443,0.024266393834600275
median_home_value,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3130,102,0.6968991977612413,F,lagged_size_emacro,0.10821926995281475,False,44285.004979145924,0.00884533766956963,0.026423937954487386,0.030274103962172894,0.022615064086888736
mean_commute_minutes,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3134,1,-0.0007726655220345879,,,1.77174873167866,True,2.2105523737473365,,-0.06031937694762868,-0.06042434476578307,-0.06759751528054925
mean_commute_minutes,lagged,the county's own early-vintage level,3134,1,0.05965167924374848,,,1.77174873167866,True,2.2105523737473365,,0.00010496781815438894,0.0,-0.007173170514766181
mean_commute_minutes,lagged_size,lagged + county size,3134,4,0.05954671142559409,,,1.77174873167866,True,2.2105523737473365,,0.0,-0.00010496781815438894,-0.0072781383329205696
mean_commute_minutes,lagged_size_geo,lagged + size + lat/lon,3134,6,0.06682484975851466,,,1.77174873167866,True,2.2105523737473365,,0.0072781383329205696,0.007173170514766181,0.0
mean_commute_minutes,lagged_size_emacro,lagged + size + E_macro pillars,3134,122,0.05275636366263736,,,1.77174873167866,True,2.2105523737473365,,-0.006790347762956728,-0.006895315581111117,-0.014068486095877297
mean_commute_minutes,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3134,124,0.05189463847315223,,,1.77174873167866,True,2.2105523737473365,,-0.007652072952441857,-0.007757040770596246,-0.014930211285362427
mean_commute_minutes,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3134,93,0.05920128000369851,A,lagged_size_emacro,1.77174873167866,True,2.2105523737473365,-0.0064449163410611465,-0.0003454314218955812,-0.0004503992400499701,-0.007623569754816151
mean_commute_minutes,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3134,82,0.044308095255070845,B,lagged_size_emacro,1.77174873167866,True,2.2105523737473365,0.008448268407566517,-0.015238616170523245,-0.015343583988677634,-0.022516754503443814
mean_commute_minutes,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3134,118,0.057825247784028755,C,lagged_size_emacro,1.77174873167866,True,2.2105523737473365,-0.005068884121391393,-0.001721463641565335,-0.001826431459719724,-0.008999601974485905
mean_commute_minutes,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3134,107,0.05415704159776702,D,lagged_size_emacro,1.77174873167866,True,2.2105523737473365,-0.0014006779351296572,-0.0053896698278270705,-0.005494637645981459,-0.01266780816074764
mean_commute_minutes,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3134,112,0.04347807283249383,E,lagged_size_emacro,1.77174873167866,True,2.2105523737473365,0.009278290830143532,-0.01606863859310026,-0.01617360641125465,-0.02334677692602083
mean_commute_minutes,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3134,102,0.05557444927877875,F,lagged_size_emacro,1.77174873167866,True,2.2105523737473365,-0.002818085616141386,-0.003972262146815342,-0.004077229964969731,-0.011250400479735911
per_capita_income,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3135,1,-0.002478259212449485,,,0.7639778959308331,True,2906.0743495337642,,-0.16962532824232424,-0.16546408560328174,-0.17282079966374353
per_capita_income,lagged,the county's own early-vintage level,3135,1,0.16298582639083226,,,0.7639778959308331,True,2906.0743495337642,,-0.004161242639042495,0.0,-0.007356714060461789
per_capita_income,lagged_size,lagged + county size,3135,4,0.16714706902987475,,,0.7639778959308331,True,2906.0743495337642,,0.0,0.004161242639042495,-0.0031954714214192936
per_capita_income,lagged_size_geo,lagged + size + lat/lon,3135,6,0.17034254045129404,,,0.7639778959308331,True,2906.0743495337642,,0.0031954714214192936,0.007356714060461789,0.0
per_capita_income,lagged_size_emacro,lagged + size + E_macro pillars,3135,121,0.24922346334780765,,,0.7639778959308331,True,2906.0743495337642,,0.0820763943179329,0.0862376369569754,0.0788809228965136
per_capita_income,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3135,123,0.2632442562943633,,,0.7639778959308331,True,2906.0743495337642,,0.09609718726448857,0.10025842990353107,0.09290171584306928
per_capita_income,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3135,92,0.24704939528305858,A,lagged_size_emacro,0.7639778959308331,True,2906.0743495337642,0.0021740680647490684,0.07990232625318383,0.08406356889222633,0.07670685483176454
per_capita_income,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3135,81,0.2531647734783715,B,lagged_size_emacro,0.7639778959308331,True,2906.0743495337642,-0.003941310130563869,0.08601770444849677,0.09017894708753926,0.08282223302707747
per_capita_income,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3135,117,0.25109470106102183,C,lagged_size_emacro,0.7639778959308331,True,2906.0743495337642,-0.00187123771321418,0.08394763203114708,0.08810887467018957,0.08075216060972779
per_capita_income,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3135,106,0.25127917227108143,D,lagged_size_emacro,0.7639778959308331,True,2906.0743495337642,-0.00205570892327378,0.08413210324120668,0.08829334588024917,0.08093663181978739
per_capita_income,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3135,112,0.2087702580396784,E,lagged_size_emacro,0.7639778959308331,True,2906.0743495337642,0.040453205308129236,0.04162318900980366,0.04578443164884616,0.03842771758838437
per_capita_income,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3135,101,0.25166898155716855,F,lagged_size_emacro,0.7639778959308331,True,2906.0743495337642,-0.0024455182093608974,0.0845219125272938,0.08868315516633629,0.0813264411058745
median_family_income,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3131,1,-0.00012003891907252928,,,1.0939826668431036,True,6464.16406330285,,-0.1276762732072887,-0.09310058819068379,-0.11839001760795531
median_family_income,lagged,the county's own early-vintage level,3131,1,0.09298054927161126,,,1.0939826668431036,True,6464.16406330285,,-0.03457568501660491,0.0,-0.025289429417271525
median_family_income,lagged_size,lagged + county size,3131,4,0.12755623428821616,,,1.0939826668431036,True,6464.16406330285,,0.0,0.03457568501660491,0.009286255599333382
median_family_income,lagged_size_geo,lagged + size + lat/lon,3131,6,0.11826997868888278,,,1.0939826668431036,True,6464.16406330285,,-0.009286255599333382,0.025289429417271525,0.0
median_family_income,lagged_size_emacro,lagged + size + E_macro pillars,3131,121,0.13611289511250624,,,1.0939826668431036,True,6464.16406330285,,0.008556660824290074,0.04313234584089498,0.017842916423623456
median_family_income,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3131,123,0.1379178325973811,,,1.0939826668431036,True,6464.16406330285,,0.010361598309164943,0.04493728332576985,0.019647853908498325
median_family_income,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3131,92,0.13818486317732281,A,lagged_size_emacro,1.0939826668431036,True,6464.16406330285,-0.002071968064816576,0.01062862888910665,0.04520431390571156,0.019914884488440032
median_family_income,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3131,81,0.11726258688494728,B,lagged_size_emacro,1.0939826668431036,True,6464.16406330285,0.018850308227558954,-0.01029364740326888,0.024282037613336027,-0.0010073918039354979
median_family_income,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3131,117,0.1407023602017773,C,lagged_size_emacro,1.0939826668431036,True,6464.16406330285,-0.00458946508927105,0.013146125913561124,0.04772181093016603,0.022432381512894506
median_family_income,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3131,106,0.13476639559845438,D,lagged_size_emacro,1.0939826668431036,True,6464.16406330285,0.0013464995140518576,0.007210161310238217,0.041785846326843123,0.0164964169095716
median_family_income,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3131,112,0.07970876436049212,E,lagged_size_emacro,1.0939826668431036,True,6464.16406330285,0.056404130752014114,-0.04784746992772404,-0.013271784911119133,-0.03856121432839066
median_family_income,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3131,101,0.1349994130419997,F,lagged_size_emacro,1.0939826668431036,True,6464.16406330285,0.001113482070506544,0.00744317875378353,0.04201886377038844,0.016729434353116912
median_gross_rent,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3126,1,-0.012010473910836872,,,0.7247665996367514,False,100.79502488255487,,-0.32738983442469305,-0.30027419255274956,-0.33370602419419526
median_gross_rent,lagged,the county's own early-vintage level,3126,1,0.2882637186419127,,,0.7247665996367514,False,100.79502488255487,,-0.027115641871943486,0.0,-0.0334318316414457
median_gross_rent,lagged_size,lagged + county size,3126,4,0.3153793605138562,,,0.7247665996367514,False,100.79502488255487,,0.0,0.027115641871943486,-0.006316189769502212
median_gross_rent,lagged_size_geo,lagged + size + lat/lon,3126,6,0.3216955502833584,,,0.7247665996367514,False,100.79502488255487,,0.006316189769502212,0.0334318316414457,0.0
median_gross_rent,lagged_size_emacro,lagged + size + E_macro pillars,3126,122,0.30818145971114574,,,0.7247665996367514,False,100.79502488255487,,-0.007197900802710433,0.019917741069233053,-0.013514090572212645
median_gross_rent,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3126,124,0.31324232556182363,,,0.7247665996367514,False,100.79502488255487,,-0.002137034952032546,0.02497860691991094,-0.008453224721534758
median_gross_rent,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3126,93,0.31159745562782837,A,lagged_size_emacro,0.7247665996367514,False,100.79502488255487,-0.0034159959166826237,-0.0037819048860278093,0.023333736985915676,-0.010098094655530021
median_gross_rent,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3126,82,0.31638044835122847,B,lagged_size_emacro,0.7247665996367514,False,100.79502488255487,-0.008198988640082727,0.0010010878373722942,0.02811672970931578,-0.0053151019321299176
median_gross_rent,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3126,118,0.31480442064680214,C,lagged_size_emacro,0.7247665996367514,False,100.79502488255487,-0.006622960935656397,-0.0005749398670540362,0.02654070200488945,-0.006891129636556248
median_gross_rent,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3126,107,0.30436245533042017,D,lagged_size_emacro,0.7247665996367514,False,100.79502488255487,0.003819004380725577,-0.01101690518343601,0.016098736688507476,-0.01733309495293822
median_gross_rent,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3126,112,0.3053652059831111,E,lagged_size_emacro,0.7247665996367514,False,100.79502488255487,0.0028162537280346234,-0.010014154530745056,0.01710148734119843,-0.016330344300247268
median_gross_rent,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3126,102,0.29899429032468416,F,lagged_size_emacro,0.7247665996367514,False,100.79502488255487,0.00918716938646158,-0.016385070189172013,0.010730571682771473,-0.022701259958674225
median_contract_rent,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3112,1,-0.0031868186267092202,,,0.5577340433506608,False,91.39535928010186,,-0.42051916090150776,-0.4001946258735165,-0.4271781945346178
median_contract_rent,lagged,the county's own early-vintage level,3112,1,0.3970078072468073,,,0.5577340433506608,False,91.39535928010186,,-0.020324535027991253,0.0,-0.026983568661101298
median_contract_rent,lagged_size,lagged + county size,3112,4,0.41733234227479854,,,0.5577340433506608,False,91.39535928010186,,0.0,0.020324535027991253,-0.006659033633110045
median_contract_rent,lagged_size_geo,lagged + size + lat/lon,3112,6,0.4239913759079086,,,0.5577340433506608,False,91.39535928010186,,0.006659033633110045,0.026983568661101298,0.0
median_contract_rent,lagged_size_emacro,lagged + size + E_macro pillars,3112,122,0.41767395715291444,,,0.5577340433506608,False,91.39535928010186,,0.0003416148781159034,0.020666149906107156,-0.006317418754994142
median_contract_rent,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3112,124,0.42048560312810634,,,0.5577340433506608,False,91.39535928010186,,0.0031532608533078044,0.023477795881299057,-0.003505772779802241
median_contract_rent,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3112,93,0.4229073527613797,A,lagged_size_emacro,0.5577340433506608,False,91.39535928010186,-0.005233395608465252,0.005575010486581156,0.02589954551457241,-0.0010840231465288896
median_contract_rent,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3112,82,0.4251915343307915,B,lagged_size_emacro,0.5577340433506608,False,91.39535928010186,-0.007517577177877044,0.007859192055992947,0.0281837270839842,0.001200158422882902
median_contract_rent,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3112,118,0.42140635702559226,C,lagged_size_emacro,0.5577340433506608,False,91.39535928010186,-0.0037323998726778163,0.00407401475079372,0.024398549778784973,-0.0025850188823163256
median_contract_rent,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3112,107,0.41241969419165814,D,lagged_size_emacro,0.5577340433506608,False,91.39535928010186,0.005254262961256306,-0.004912648083140403,0.01541188694485085,-0.011571681716250448
median_contract_rent,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3112,112,0.40992541876556954,E,lagged_size_emacro,0.5577340433506608,False,91.39535928010186,0.007748538387344905,-0.007406923509229002,0.012917611518762251,-0.014065957142339047
median_contract_rent,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3112,102,0.4097808353110576,F,lagged_size_emacro,0.5577340433506608,False,91.39535928010186,0.007893121841856865,-0.0075515069637409615,0.012773028064250291,-0.014210540596851007
median_monthly_housing_cost,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3133,1,-0.003050920362967169,,,0.5025716023085195,False,74.71813038295413,,-0.4367094525306616,-0.4256664713959053,-0.4338413585071811
median_monthly_housing_cost,lagged,the county's own early-vintage level,3133,1,0.42261555103293813,,,0.5025716023085195,False,74.71813038295413,,-0.011042981134756324,0.0,-0.008174887111275786
median_monthly_housing_cost,lagged_size,lagged + county size,3133,4,0.43365853216769445,,,0.5025716023085195,False,74.71813038295413,,0.0,0.011042981134756324,0.0028680940234805385
median_monthly_housing_cost,lagged_size_geo,lagged + size + lat/lon,3133,6,0.4307904381442139,,,0.5025716023085195,False,74.71813038295413,,-0.0028680940234805385,0.008174887111275786,0.0
median_monthly_housing_cost,lagged_size_emacro,lagged + size + E_macro pillars,3133,121,0.4294070440894613,,,0.5025716023085195,False,74.71813038295413,,-0.004251488078233168,0.006791493056523157,-0.0013833940547526291
median_monthly_housing_cost,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3133,123,0.42436484295376553,,,0.5025716023085195,False,74.71813038295413,,-0.009293689213928924,0.0017492919208274005,-0.0064255951904483855
median_monthly_housing_cost,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3133,92,0.43044512439071025,A,lagged_size_emacro,0.5025716023085195,False,74.71813038295413,-0.001038080301248967,-0.0032134077769842007,0.007829573357772124,-0.0003453137535036621
median_monthly_housing_cost,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3133,81,0.4429216249997239,B,lagged_size_emacro,0.5025716023085195,False,74.71813038295413,-0.013514580910262586,0.009263092832029418,0.020306073966785743,0.012131186855509957
median_monthly_housing_cost,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3133,117,0.4375459628987437,C,lagged_size_emacro,0.5025716023085195,False,74.71813038295413,-0.008138918809282414,0.003887430731049246,0.01493041186580557,0.006755524754529785
median_monthly_housing_cost,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3133,106,0.4306409305508824,D,lagged_size_emacro,0.5025716023085195,False,74.71813038295413,-0.0012338864614210854,-0.0030176016168120823,0.008025379517944242,-0.00014950759333154373
median_monthly_housing_cost,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3133,111,0.4064478853099456,E,lagged_size_emacro,0.5025716023085195,False,74.71813038295413,0.02295915877951571,-0.027210646857748877,-0.016167665722992552,-0.02434255283426834
median_monthly_housing_cost,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3133,102,0.4229139788823457,F,lagged_size_emacro,0.5025716023085195,False,74.71813038295413,0.006493065207115567,-0.010744553285348735,0.0002984278494075898,-0.007876459261868196
median_year_built,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3134,1,-0.0020082215912282653,,,25463329255.251892,True,60.014303968977785,,0.03061542151456975,0.035354444501975335,0.022953403194770905
median_year_built,lagged,the county's own early-vintage level,3134,1,-0.0373626660932036,,,25463329255.251892,True,60.014303968977785,,-0.004739022987405583,0.0,-0.01240104130720443
median_year_built,lagged_size,lagged + county size,3134,4,-0.03262364310579802,,,25463329255.251892,True,60.014303968977785,,0.0,0.004739022987405583,-0.007662018319798847
median_year_built,lagged_size_geo,lagged + size + lat/lon,3134,6,-0.02496162478599917,,,25463329255.251892,True,60.014303968977785,,0.007662018319798847,0.01240104130720443,0.0
median_year_built,lagged_size_emacro,lagged + size + E_macro pillars,3134,122,-0.007141038675084976,,,25463329255.251892,True,60.014303968977785,,0.02548260443071304,0.030221627418118624,0.017820586110914194
median_year_built,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3134,124,-0.006095406434820871,,,25463329255.251892,True,60.014303968977785,,0.026528236670977146,0.03126725965838273,0.0188662183511783
median_year_built,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3134,93,-0.008195077149624641,A,lagged_size_emacro,25463329255.251892,True,60.014303968977785,0.0010540384745396647,0.024428565956173376,0.02916758894357896,0.01676654763637453
median_year_built,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3134,82,-0.011527990566719382,B,lagged_size_emacro,25463329255.251892,True,60.014303968977785,0.004386951891634405,0.021095652539078635,0.02583467552648422,0.013433634219279789
median_year_built,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3134,118,-0.007333794206112909,C,lagged_size_emacro,25463329255.251892,True,60.014303968977785,0.00019275553102793275,0.025289848899685108,0.03002887188709069,0.01762783057988626
median_year_built,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3134,107,-0.009217427666213363,D,lagged_size_emacro,25463329255.251892,True,60.014303968977785,0.002076388991128386,0.023406215439584654,0.028145238426990238,0.015744197119785808
median_year_built,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3134,112,-0.008517760212956249,E,lagged_size_emacro,25463329255.251892,True,60.014303968977785,0.0013767215378712727,0.024105882892841768,0.02884490588024735,0.01644386457304292
median_year_built,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3134,102,-0.01725376494540032,F,lagged_size_emacro,25463329255.251892,True,60.014303968977785,0.010112726270315342,0.015369878160397699,0.020108901147803282,0.007707859840598852
mean_household_size,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3135,1,-0.0044891607281731805,,,0.7504093365495608,True,0.12622069962069532,,-0.13342273367362933,-0.11441210481773545,-0.11363247484770167
mean_household_size,lagged,the county's own early-vintage level,3135,1,0.10992294408956227,,,0.7504093365495608,True,0.12622069962069532,,-0.019010628855893885,0.0,0.0007796299700337794
mean_household_size,lagged_size,lagged + county size,3135,4,0.12893357294545615,,,0.7504093365495608,True,0.12622069962069532,,0.0,0.019010628855893885,0.019790258825927665
mean_household_size,lagged_size_geo,lagged + size + lat/lon,3135,6,0.10914331411952849,,,0.7504093365495608,True,0.12622069962069532,,-0.019790258825927665,-0.0007796299700337794,0.0
mean_household_size,lagged_size_emacro,lagged + size + E_macro pillars,3135,122,0.20876803241638586,,,0.7504093365495608,True,0.12622069962069532,,0.07983445947092971,0.0988450883268236,0.09962471829685737
mean_household_size,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3135,124,0.20633103161138766,,,0.7504093365495608,True,0.12622069962069532,,0.0773974586659315,0.09640808752182539,0.09718771749185917
mean_household_size,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3135,93,0.2163723070552963,A,lagged_size_emacro,0.7504093365495608,True,0.12622069962069532,-0.0076042746389104465,0.08743873410984015,0.10644936296573404,0.10722899293576782
mean_household_size,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3135,82,0.21710542340012196,B,lagged_size_emacro,0.7504093365495608,True,0.12622069962069532,-0.008337390983736093,0.0881718504546658,0.10718247931055969,0.10796210928059347
mean_household_size,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3135,118,0.20904523982844125,C,lagged_size_emacro,0.7504093365495608,True,0.12622069962069532,-0.00027720741205539134,0.0801116668829851,0.09912229573887898,0.09990192570891276
mean_household_size,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3135,107,0.20638801221701464,D,lagged_size_emacro,0.7504093365495608,True,0.12622069962069532,0.0023800201993712244,0.07745443927155848,0.09646506812745237,0.09724469809748615
mean_household_size,lagged_size_emacro_drop_E,"lagged + size + E_macro pillars, Source E withheld",3135,112,0.19916533991220098,E,lagged_size_emacro,0.7504093365495608,True,0.12622069962069532,0.009602692504184884,0.07023176696674482,0.08924239582263871,0.09002202579267249
mean_household_size,lagged_size_emacro_drop_F,"lagged + size + E_macro pillars, Source F withheld",3135,102,0.17663930695704955,F,lagged_size_emacro,0.7504093365495608,True,0.12622069962069532,0.032128725459336316,0.04770573401159339,0.06671636286748728,0.06749599283752106
owner_occupied_share,fixed_effect,intercept only (= a geographic fixed effect's prediction of change),3135,1,-0.0007633479935948984,,,0.9705588980063541,True,0.03129807584610517,,-0.03570008213534637,-0.020919860391419576,-0.03856723837082876
owner_occupied_share,lagged,the county's own early-vintage level,3135,1,0.020156512397824677,,,0.9705588980063541,True,0.03129807584610517,,-0.014780221743926791,0.0,-0.017647377979409185
owner_occupied_share,lagged_size,lagged + county size,3135,4,0.03493673414175147,,,0.9705588980063541,True,0.03129807584610517,,0.0,0.014780221743926791,-0.002867156235482393
owner_occupied_share,lagged_size_geo,lagged + size + lat/lon,3135,6,0.03780389037723386,,,0.9705588980063541,True,0.03129807584610517,,0.002867156235482393,0.017647377979409185,0.0
owner_occupied_share,lagged_size_emacro,lagged + size + E_macro pillars,3135,122,0.02149000013675828,,,0.9705588980063541,True,0.03129807584610517,,-0.013446734004993188,0.001333487738933603,-0.01631389024047558
owner_occupied_share,lagged_size_geo_emacro,lagged + size + lat/lon + E_macro pillars,3135,124,0.02333663918971829,,,0.9705588980063541,True,0.03129807584610517,,-0.01160009495203318,0.0031801267918936116,-0.014467251187515573
owner_occupied_share,lagged_size_emacro_drop_A,"lagged + size + E_macro pillars, Source A withheld",3135,93,0.02346565958323288,A,lagged_size_emacro,0.9705588980063541,True,0.03129807584610517,-0.001975659446474598,-0.01147107455851859,0.003309147185408201,-0.014338230794000983
owner_occupied_share,lagged_size_emacro_drop_B,"lagged + size + E_macro pillars, Source B withheld",3135,82,0.04654171471690305,B,lagged_size_emacro,0.9705588980063541,True,0.03129807584610517,-0.025051714580144768,0.01160498057515158,0.02638520231907837,0.008737824339669187
owner_occupied_share,lagged_size_emacro_drop_C,"lagged + size + E_macro pillars, Source C withheld",3135,118,0.021707105934871462,C,lagged_size_emacro,0.9705588980063541,True,0.03129807584610517,-0.00021710579811318187,-0.013229628206880006,0.001550593537046785,-0.0160967844423624
owner_occupied_share,lagged_size_emacro_drop_D,"lagged + size + E_macro pillars, Source D withheld",3135,107,0.015970821827383297,D,lagged_size_emacro,0.9705588980063541,True,0.03129807584610517,0.0055191783093749835,-0.018965912314368172,-0.0041856905704413805,-0.021833068549850565
